Entity,Code,Year,meat_prod_tonnes,Meat_supply_kgperCap,Food Balance Sheets: Eggs - Production (FAO (2017)) (tonnes)
Angola,AGO,1804,,,
Angola,AGO,1805,,,
Angola,AGO,1806,,,
Angola,AGO,1807,,,
Angola,AGO,1808,,,
Angola,AGO,1809,,,
Angola,AGO,1810,,,
Angola,AGO,1811,,,
Angola,AGO,1812,,,
Angola,AGO,1813,,,
Angola,AGO,1814,,,
Angola,AGO,1815,,,
Angola,AGO,1816,,,
Angola,AGO,1817,,,
Angola,AGO,1818,,,
Angola,AGO,1819,,,
Angola,AGO,1820,,,
Angola,AGO,1821,,,
Angola,AGO,1822,,,
Angola,AGO,1823,,,
Angola,AGO,1824,,,
Angola,AGO,1825,,,
Angola,AGO,1826,,,
Angola,AGO,1827,,,
Angola,AGO,1828,,,
Angola,AGO,1829,,,
Angola,AGO,1830,,,
Angola,AGO,1831,,,
Angola,AGO,1832,,,
Angola,AGO,1833,,,
Angola,AGO,1834,,,
Angola,AGO,1835,,,
Angola,AGO,1836,,,
Angola,AGO,1837,,,
Angola,AGO,1838,,,
Angola,AGO,1839,,,
Angola,AGO,1840,,,
Angola,AGO,1841,,,
Angola,AGO,1842,,,
Angola,AGO,1843,,,
Angola,AGO,1844,,,
Angola,AGO,1845,,,
Angola,AGO,1846,,,
Angola,AGO,1847,,,
Angola,AGO,1848,,,
Angola,AGO,1849,,,
Angola,AGO,1850,,,
Angola,AGO,1851,,,
Angola,AGO,1852,,,
Angola,AGO,1853,,,
Angola,AGO,1854,,,
Angola,AGO,1855,,,
Angola,AGO,1856,,,
Angola,AGO,1857,,,
Angola,AGO,1858,,,
Angola,AGO,1859,,,
Angola,AGO,1860,,,
Angola,AGO,1861,,,
Angola,AGO,1862,,,
Angola,AGO,1863,,,
Angola,AGO,1864,,,
Angola,AGO,1865,,,
Angola,AGO,1866,,,
Angola,AGO,1867,,,
Angola,AGO,1868,,,
Angola,AGO,1869,,,
Angola,AGO,1870,,,
Angola,AGO,1871,,,
Angola,AGO,1872,,,
Angola,AGO,1873,,,
Angola,AGO,1874,,,
Angola,AGO,1875,,,
Angola,AGO,1876,,,
Angola,AGO,1877,,,
Angola,AGO,1878,,,
Angola,AGO,1879,,,
Angola,AGO,1880,,,
Angola,AGO,1881,,,
Angola,AGO,1882,,,
Angola,AGO,1883,,,
Angola,AGO,1884,,,
Angola,AGO,1885,,,
Angola,AGO,1886,,,
Angola,AGO,1887,,,
Angola,AGO,1888,,,
Angola,AGO,1889,,,
Angola,AGO,1890,,,
Angola,AGO,1891,,,
Angola,AGO,1892,,,
Angola,AGO,1893,,,
Angola,AGO,1894,,,
Angola,AGO,1895,,,
Angola,AGO,1896,,,
Angola,AGO,1897,,,
Angola,AGO,1898,,,
Angola,AGO,1899,,,
Angola,AGO,1900,,,
Angola,AGO,1901,,,
Angola,AGO,1902,,,
Angola,AGO,1903,,,
Angola,AGO,1904,,,
Angola,AGO,1905,,,
Angola,AGO,1906,,,
Angola,AGO,1907,,,
Angola,AGO,1908,,,
Angola,AGO,1909,,,
Angola,AGO,1910,,,
Angola,AGO,1911,,,
Angola,AGO,1912,,,
Angola,AGO,1913,,,
Angola,AGO,1914,,,
Angola,AGO,1915,,,
Angola,AGO,1916,,,
Angola,AGO,1917,,,
Angola,AGO,1918,,,
Angola,AGO,1919,,,
Angola,AGO,1920,,,
Angola,AGO,1921,,,
Angola,AGO,1922,,,
Angola,AGO,1923,,,
Angola,AGO,1924,,,
Angola,AGO,1925,,,
Angola,AGO,1926,,,
Angola,AGO,1927,,,
Angola,AGO,1928,,,
Angola,AGO,1929,,,
Angola,AGO,1930,,,
Angola,AGO,1931,,,
Angola,AGO,1932,,,
Angola,AGO,1933,,,
Angola,AGO,1934,,,
Angola,AGO,1935,,,
Angola,AGO,1936,,,
Angola,AGO,1937,,,
Angola,AGO,1938,,,
Angola,AGO,1939,,,
Angola,AGO,1940,,,
Angola,AGO,1941,,,
Angola,AGO,1942,,,
Angola,AGO,1943,,,
Angola,AGO,1944,,,
Angola,AGO,1945,,,
Angola,AGO,1946,,,
Angola,AGO,1947,,,
Angola,AGO,1948,,,
Angola,AGO,1949,,,
Angola,AGO,1950,,,
Angola,AGO,1951,,,
Angola,AGO,1952,,,
Angola,AGO,1953,,,
Angola,AGO,1954,,,
Angola,AGO,1955,,,
Angola,AGO,1956,,,
Angola,AGO,1957,,,
Angola,AGO,1958,,,
Angola,AGO,1959,,,
Angola,AGO,1960,,,
Angola,AGO,1961,35719,6.61,2000
Angola,AGO,1962,36849,6.86,2000
Angola,AGO,1963,37964,6.93,3000
Angola,AGO,1964,42162,7.55,3000
Angola,AGO,1965,45849,8.09,3000
Angola,AGO,1966,47850,8.2,3000
Angola,AGO,1967,52227,8.89,3000
Angola,AGO,1968,53699,9.04,3000
Antigua and Barbuda,ATG,1880,,,
Angola,AGO,1969,58261,9.74,3000
Angola,AGO,1970,64251,10.57,3000
Angola,AGO,1971,67220,10.83,3000
Angola,AGO,1972,67891,10.55,3000
Angola,AGO,1973,69727,10.79,3000
Angola,AGO,1974,70618,10.86,3000
Angola,AGO,1975,79305,12.05,3000
Angola,AGO,1976,72240,11.21,3000
Angola,AGO,1977,74175,13.75,4000
Angola,AGO,1978,76110,13.38,4000
Angola,AGO,1979,79295,13.13,4000
Angola,AGO,1980,81140,14.41,4000
Angola,AGO,1981,83780,14.16,4000
Angola,AGO,1982,85670,15.11,4000
Angola,AGO,1983,87515,13.85,4000
Angola,AGO,1984,89405,14.18,4000
Angola,AGO,1985,91214,14.16,4000
Angola,AGO,1986,94909,13.76,4000
Angola,AGO,1987,95440,15.53,4000
Angola,AGO,1988,95775,14.63,4000
Angola,AGO,1989,97800,15.34,4000
Angola,AGO,1990,100780,14.13,5000
Angola,AGO,1991,101365,13.2,4000
Angola,AGO,1992,108735,14.21,4000
Angola,AGO,1993,111973,12.62,4000
Angola,AGO,1994,110025,11.23,4000
Angola,AGO,1995,102145,10.69,5000
Angola,AGO,1996,121098,11.96,4000
Angola,AGO,1997,129525,13.77,4000
Angola,AGO,1998,138448,14.76,5000
Angola,AGO,1999,138315,13.92,5000
Angola,AGO,2000,149202,16.82,4000
Angola,AGO,2001,153000,16.35,5000
Angola,AGO,2002,160697,20.02,5000
Angola,AGO,2003,163873,21.73,5000
Angola,AGO,2004,144784,19.14,5000
Angola,AGO,2005,159023,21.78,5000
Angola,AGO,2006,166024,23.36,4000
Angola,AGO,2007,180307,24.74,4000
Angola,AGO,2008,194198,26.88,5000
Angola,AGO,2009,204509,24.93,5000
Angola,AGO,2010,217027,28.14,5000
Angola,AGO,2011,229545,31.86,5000
Angola,AGO,2012,242975,34.85,5000
Antigua and Barbuda,ATG,1800,,,
Antigua and Barbuda,ATG,1801,,,
Antigua and Barbuda,ATG,1802,,,
Antigua and Barbuda,ATG,1803,,,
Antigua and Barbuda,ATG,1804,,,
Antigua and Barbuda,ATG,1805,,,
Antigua and Barbuda,ATG,1806,,,
Antigua and Barbuda,ATG,1807,,,
Antigua and Barbuda,ATG,1808,,,
Antigua and Barbuda,ATG,1809,,,
Antigua and Barbuda,ATG,1810,,,
Antigua and Barbuda,ATG,1811,,,
Antigua and Barbuda,ATG,1812,,,
Antigua and Barbuda,ATG,1813,,,
Antigua and Barbuda,ATG,1814,,,
Antigua and Barbuda,ATG,1815,,,
Antigua and Barbuda,ATG,1816,,,
Antigua and Barbuda,ATG,1817,,,
Antigua and Barbuda,ATG,1818,,,
Antigua and Barbuda,ATG,1819,,,
Antigua and Barbuda,ATG,1820,,,
Antigua and Barbuda,ATG,1821,,,
Antigua and Barbuda,ATG,1822,,,
Antigua and Barbuda,ATG,1823,,,
Antigua and Barbuda,ATG,1824,,,
Antigua and Barbuda,ATG,1825,,,
Antigua and Barbuda,ATG,1826,,,
Antigua and Barbuda,ATG,1827,,,
Antigua and Barbuda,ATG,1828,,,
Antigua and Barbuda,ATG,1829,,,
Antigua and Barbuda,ATG,1830,,,
Antigua and Barbuda,ATG,1831,,,
Antigua and Barbuda,ATG,1832,,,
Antigua and Barbuda,ATG,1833,,,
Antigua and Barbuda,ATG,1834,,,
Antigua and Barbuda,ATG,1835,,,
Antigua and Barbuda,ATG,1836,,,
Antigua and Barbuda,ATG,1837,,,
Antigua and Barbuda,ATG,1838,,,
Antigua and Barbuda,ATG,1839,,,
Antigua and Barbuda,ATG,1840,,,
Antigua and Barbuda,ATG,1841,,,
Antigua and Barbuda,ATG,1842,,,
Antigua and Barbuda,ATG,1843,,,
Antigua and Barbuda,ATG,1844,,,
Antigua and Barbuda,ATG,1845,,,
Antigua and Barbuda,ATG,1846,,,
Antigua and Barbuda,ATG,1847,,,
Antigua and Barbuda,ATG,1848,,,
Antigua and Barbuda,ATG,1849,,,
Antigua and Barbuda,ATG,1850,,,
Antigua and Barbuda,ATG,1851,,,
Antigua and Barbuda,ATG,1852,,,
Antigua and Barbuda,ATG,1853,,,
Antigua and Barbuda,ATG,1854,,,
Antigua and Barbuda,ATG,1855,,,
Antigua and Barbuda,ATG,1856,,,
Antigua and Barbuda,ATG,1857,,,
Antigua and Barbuda,ATG,1858,,,
Antigua and Barbuda,ATG,1859,,,
Antigua and Barbuda,ATG,1860,,,
Antigua and Barbuda,ATG,1861,,,
Antigua and Barbuda,ATG,1862,,,
Antigua and Barbuda,ATG,1863,,,
Antigua and Barbuda,ATG,1864,,,
Antigua and Barbuda,ATG,1865,,,
Antigua and Barbuda,ATG,1866,,,
Antigua and Barbuda,ATG,1867,,,
Antigua and Barbuda,ATG,1868,,,
Antigua and Barbuda,ATG,1869,,,
Antigua and Barbuda,ATG,1870,,,
Antigua and Barbuda,ATG,1871,,,
Antigua and Barbuda,ATG,1872,,,
Antigua and Barbuda,ATG,1873,,,
Antigua and Barbuda,ATG,1874,,,
Antigua and Barbuda,ATG,1875,,,
Antigua and Barbuda,ATG,1876,,,
Antigua and Barbuda,ATG,1877,,,
Antigua and Barbuda,ATG,1878,,,
Antigua and Barbuda,ATG,1879,,,
Antigua and Barbuda,ATG,1881,,,
Antigua and Barbuda,ATG,1882,,,
Antigua and Barbuda,ATG,1883,,,
Antigua and Barbuda,ATG,1884,,,
Antigua and Barbuda,ATG,1885,,,
Antigua and Barbuda,ATG,1886,,,
Antigua and Barbuda,ATG,1887,,,
Antigua and Barbuda,ATG,1888,,,
Antigua and Barbuda,ATG,1889,,,
Antigua and Barbuda,ATG,1890,,,
Antigua and Barbuda,ATG,1891,,,
Antigua and Barbuda,ATG,1892,,,
Antigua and Barbuda,ATG,1893,,,
Antigua and Barbuda,ATG,1894,,,
Antigua and Barbuda,ATG,1895,,,
Antigua and Barbuda,ATG,1896,,,
Antigua and Barbuda,ATG,1897,,,
Antigua and Barbuda,ATG,1898,,,
Antigua and Barbuda,ATG,1899,,,
Antigua and Barbuda,ATG,1900,,,
Antigua and Barbuda,ATG,1901,,,
Antigua and Barbuda,ATG,1902,,,
Antigua and Barbuda,ATG,1903,,,
Antigua and Barbuda,ATG,1904,,,
Antigua and Barbuda,ATG,1905,,,
Antigua and Barbuda,ATG,1906,,,
Antigua and Barbuda,ATG,1907,,,
Antigua and Barbuda,ATG,1908,,,
Antigua and Barbuda,ATG,1909,,,
Antigua and Barbuda,ATG,1910,,,
Antigua and Barbuda,ATG,1911,,,
Antigua and Barbuda,ATG,1912,,,
Antigua and Barbuda,ATG,1913,,,
Antigua and Barbuda,ATG,1914,,,
Antigua and Barbuda,ATG,1915,,,
Antigua and Barbuda,ATG,1916,,,
Antigua and Barbuda,ATG,1917,,,
Antigua and Barbuda,ATG,1918,,,
Antigua and Barbuda,ATG,1919,,,
Antigua and Barbuda,ATG,1920,,,
Antigua and Barbuda,ATG,1921,,,
Antigua and Barbuda,ATG,1922,,,
Antigua and Barbuda,ATG,1923,,,
Antigua and Barbuda,ATG,1924,,,
Antigua and Barbuda,ATG,1925,,,
Antigua and Barbuda,ATG,1926,,,
Antigua and Barbuda,ATG,1927,,,
Antigua and Barbuda,ATG,1928,,,
Antigua and Barbuda,ATG,1929,,,
Antigua and Barbuda,ATG,1930,,,
Antigua and Barbuda,ATG,1931,,,
Antigua and Barbuda,ATG,1932,,,
Antigua and Barbuda,ATG,1933,,,
Antigua and Barbuda,ATG,1934,,,
Antigua and Barbuda,ATG,1935,,,
Antigua and Barbuda,ATG,1936,,,
Antigua and Barbuda,ATG,1937,,,
Antigua and Barbuda,ATG,1938,,,
Antigua and Barbuda,ATG,1939,,,
Antigua and Barbuda,ATG,1940,,,
Antigua and Barbuda,ATG,1941,,,
Antigua and Barbuda,ATG,1942,,,
Antigua and Barbuda,ATG,1943,,,
Antigua and Barbuda,ATG,1944,,,
Antigua and Barbuda,ATG,1945,,,
Antigua and Barbuda,ATG,1946,,,
Antigua and Barbuda,ATG,1947,,,
Antigua and Barbuda,ATG,1948,,,
Antigua and Barbuda,ATG,1949,,,
Antigua and Barbuda,ATG,1950,,,
Antigua and Barbuda,ATG,1951,,,
Antigua and Barbuda,ATG,1952,,,
Antigua and Barbuda,ATG,1953,,,
Antigua and Barbuda,ATG,1954,,,
Antigua and Barbuda,ATG,1955,,,
Antigua and Barbuda,ATG,1956,,,
Antigua and Barbuda,ATG,1957,,,
Antigua and Barbuda,ATG,1958,,,
Antigua and Barbuda,ATG,1959,,,
Antigua and Barbuda,ATG,1960,,,
Antigua and Barbuda,ATG,1961,395,21.13,0
Antigua and Barbuda,ATG,1962,329,26.42,0
Antigua and Barbuda,ATG,1963,364,24.4,0
Antigua and Barbuda,ATG,1964,432,25.32,0
Antigua and Barbuda,ATG,1965,393,22.57,0
Antigua and Barbuda,ATG,1966,416,29.77,0
Antigua and Barbuda,ATG,1967,347,25.05,0
Antigua and Barbuda,ATG,1968,338,26.03,0
Antigua and Barbuda,ATG,1969,380,30.15,0
Antigua and Barbuda,ATG,1970,397,36.62,0
Antigua and Barbuda,ATG,1971,545,34.31,0
Antigua and Barbuda,ATG,1972,515,31.08,0
Antigua and Barbuda,ATG,1973,516,24.07,0
Antigua and Barbuda,ATG,1974,459,24.95,0
Antigua and Barbuda,ATG,1975,342,21.74,0
Antigua and Barbuda,ATG,1976,383,19.37,0
Antigua and Barbuda,ATG,1977,490,21.1,0
Antigua and Barbuda,ATG,1978,639,30.46,0
Antigua and Barbuda,ATG,1979,683,30.99,0
Antigua and Barbuda,ATG,1980,788,40.68,0
Antigua and Barbuda,ATG,1981,715,49.38,0
Antigua and Barbuda,ATG,1982,672,52.71,0
Antigua and Barbuda,ATG,1983,727,56.13,0
Antigua and Barbuda,ATG,1984,694,65.08,0
Antigua and Barbuda,ATG,1985,907,67.88,0
Antigua and Barbuda,ATG,1986,922,70.61,0
Antigua and Barbuda,ATG,1987,926,77.45,0
Antigua and Barbuda,ATG,1988,929,83.95,0
Antigua and Barbuda,ATG,1989,762,82.43,0
Antigua and Barbuda,ATG,1990,851,87.92,0
Antigua and Barbuda,ATG,1991,894,82.16,0
Antigua and Barbuda,ATG,1992,908,75.87,0
Antigua and Barbuda,ATG,1993,921,71.03,0
Antigua and Barbuda,ATG,1994,931,73.44,0
Antigua and Barbuda,ATG,1995,935,68.84,0
Antigua and Barbuda,ATG,1996,934,78.33,0
Antigua and Barbuda,ATG,1997,966,77.5,0
Antigua and Barbuda,ATG,1998,973,76.77,0
Antigua and Barbuda,ATG,1999,1030,75.44,0
Antigua and Barbuda,ATG,2000,1055,68.97,0
Antigua and Barbuda,ATG,2001,1121,68.39,0
Antigua and Barbuda,ATG,2002,1136,67.83,0
Antigua and Barbuda,ATG,2003,1178,67.58,0
Antigua and Barbuda,ATG,2004,1187,68.37,0
Antigua and Barbuda,ATG,2005,1216,80.1,0
Antigua and Barbuda,ATG,2006,1211,78.62,0
Antigua and Barbuda,ATG,2007,1222,81.99,0
Antigua and Barbuda,ATG,2008,1207,84.33,0
Antigua and Barbuda,ATG,2009,1034,81.94,0
Antigua and Barbuda,ATG,2010,408,81.62,0
Antigua and Barbuda,ATG,2011,367,83.61,0
Antigua and Barbuda,ATG,2012,315,79.66,0
Argentina,ARG,1800,,,
Argentina,ARG,1801,,,
Argentina,ARG,1802,,,
Argentina,ARG,1803,,,
Argentina,ARG,1804,,,
Argentina,ARG,1805,,,
Argentina,ARG,1806,,,
Argentina,ARG,1807,,,
Argentina,ARG,1808,,,
Argentina,ARG,1809,,,
Argentina,ARG,1810,,,
Argentina,ARG,1811,,,
Argentina,ARG,1812,,,
Argentina,ARG,1813,,,
Argentina,ARG,1814,,,
Argentina,ARG,1815,,,
Argentina,ARG,1816,,,
Argentina,ARG,1817,,,
Argentina,ARG,1818,,,
Argentina,ARG,1819,,,
Argentina,ARG,1820,,,
Argentina,ARG,1821,,,
Argentina,ARG,1822,,,
Argentina,ARG,1823,,,
Argentina,ARG,1824,,,
Argentina,ARG,1825,,,
Argentina,ARG,1826,,,
Argentina,ARG,1827,,,
Argentina,ARG,1828,,,
Argentina,ARG,1829,,,
Argentina,ARG,1830,,,
Argentina,ARG,1831,,,
Argentina,ARG,1832,,,
Argentina,ARG,1833,,,
Argentina,ARG,1834,,,
Argentina,ARG,1835,,,
Argentina,ARG,1836,,,
Argentina,ARG,1837,,,
Argentina,ARG,1838,,,
Argentina,ARG,1839,,,
Argentina,ARG,1840,,,
Argentina,ARG,1841,,,
Argentina,ARG,1842,,,
Argentina,ARG,1843,,,
Argentina,ARG,1844,,,
Argentina,ARG,1845,,,
Argentina,ARG,1846,,,
Argentina,ARG,1847,,,
Argentina,ARG,1848,,,
Argentina,ARG,1849,,,
Argentina,ARG,1850,,,
Argentina,ARG,1851,,,
Argentina,ARG,1852,,,
Argentina,ARG,1853,,,
Argentina,ARG,1854,,,
Argentina,ARG,1855,,,
Argentina,ARG,1856,,,
Argentina,ARG,1857,,,
Argentina,ARG,1858,,,
Argentina,ARG,1859,,,
Argentina,ARG,1860,,,
Argentina,ARG,1861,,,
Argentina,ARG,1862,,,
Argentina,ARG,1863,,,
Argentina,ARG,1864,,,
Argentina,ARG,1865,,,
Argentina,ARG,1866,,,
Argentina,ARG,1867,,,
Argentina,ARG,1868,,,
Argentina,ARG,1869,,,
Argentina,ARG,1870,,,
Argentina,ARG,1871,,,
Argentina,ARG,1872,,,
Argentina,ARG,1873,,,
Argentina,ARG,1874,,,
Argentina,ARG,1875,,,
Argentina,ARG,1876,,,
Argentina,ARG,1877,,,
Argentina,ARG,1878,,,
Argentina,ARG,1879,,,
Argentina,ARG,1880,,,
Argentina,ARG,1881,,,
Argentina,ARG,1882,,,
Argentina,ARG,1883,,,
Argentina,ARG,1884,,,
Argentina,ARG,1885,,,
Argentina,ARG,1886,,,
Argentina,ARG,1887,,,
Argentina,ARG,1888,,,
Argentina,ARG,1889,,,
Argentina,ARG,1890,,,
Argentina,ARG,1891,,,
Argentina,ARG,1892,,,
Argentina,ARG,1893,,,
Argentina,ARG,1894,,,
Argentina,ARG,1895,,,
Argentina,ARG,1896,,,
Argentina,ARG,1897,,,
Argentina,ARG,1898,,,
Argentina,ARG,1899,,,
Argentina,ARG,1900,,,
Argentina,ARG,1901,,,
Argentina,ARG,1902,,,
Argentina,ARG,1903,,,
Argentina,ARG,1904,,,
Argentina,ARG,1905,,,
Argentina,ARG,1906,,,
Argentina,ARG,1907,,,
Argentina,ARG,1908,,,
Argentina,ARG,1909,,,
Argentina,ARG,1910,,,
Argentina,ARG,1911,,,
Argentina,ARG,1912,,,
Argentina,ARG,1913,,,
Argentina,ARG,1914,,,
Argentina,ARG,1915,,,
Argentina,ARG,1916,,,
Argentina,ARG,1917,,,
Argentina,ARG,1918,,,
Argentina,ARG,1919,,,
Argentina,ARG,1920,,,
Argentina,ARG,1921,,,
Argentina,ARG,1922,,,
Argentina,ARG,1923,,,
Argentina,ARG,1924,,,
Argentina,ARG,1925,,,
Argentina,ARG,1926,,,
Argentina,ARG,1927,,,
Argentina,ARG,1928,,,
Argentina,ARG,1929,,,
Argentina,ARG,1930,,,
Argentina,ARG,1931,,,
Argentina,ARG,1932,,,
Argentina,ARG,1933,,,
Argentina,ARG,1934,,,
Argentina,ARG,1935,,,
Argentina,ARG,1936,,,
Argentina,ARG,1937,,,
Argentina,ARG,1938,,,
Argentina,ARG,1939,,,
Argentina,ARG,1940,,,
Argentina,ARG,1941,,,
Argentina,ARG,1942,,,
Argentina,ARG,1943,,,
Argentina,ARG,1944,,,
Argentina,ARG,1945,,,
Argentina,ARG,1946,,,
Argentina,ARG,1947,,,
Argentina,ARG,1948,,,
Argentina,ARG,1949,,,
Argentina,ARG,1950,,,
Argentina,ARG,1951,,,
Argentina,ARG,1952,,,
Argentina,ARG,1953,,,
Argentina,ARG,1954,,,
Argentina,ARG,1955,,,
Argentina,ARG,1956,,,
Argentina,ARG,1957,,,
Argentina,ARG,1958,,,
Argentina,ARG,1959,,,
Argentina,ARG,1960,,,
Argentina,ARG,1961,2604313,102.03,208000
Argentina,ARG,1962,2829701,103.04,165000
Argentina,ARG,1963,3079576,102.82,141000
Argentina,ARG,1964,2518595,83.08,141000
Argentina,ARG,1965,2618187,89.69,155000
Argentina,ARG,1966,2967591,99.41,156000
Argentina,ARG,1967,3176360,102.04,154000
Argentina,ARG,1968,3200961,106.28,168000
Argentina,ARG,1969,3558566,112.25,171000
Argentina,ARG,1970,3335569,105.25,182000
Argentina,ARG,1971,2756589,88.84,192000
Argentina,ARG,1972,2893910,82.74,201000
Argentina,ARG,1973,2846522,87.15,192000
Argentina,ARG,1974,2879031,97.93,210000
Argentina,ARG,1975,3176914,108.87,198000
Argentina,ARG,1976,3552961,109.99,191000
Argentina,ARG,1977,3645043,109.14,186000
Argentina,ARG,1978,3901440,111.87,207000
Argentina,ARG,1979,3802771,109.24,228000
Argentina,ARG,1980,3602658,110.71,268000
Argentina,ARG,1981,3703744,109.71,282000
Argentina,ARG,1982,3334372,94.45,278000
Argentina,ARG,1983,3231721,90.91,272000
Argentina,ARG,1984,3329409,96.16,270000
Argentina,ARG,1985,3600135,104.71,267000
Argentina,ARG,1986,3796358,95.93,286000
Argentina,ARG,1987,3399690,97.14,262000
Argentina,ARG,1988,3266021,89.41,236000
Argentina,ARG,1989,3257880,85.55,306000
Argentina,ARG,1990,3661485,83.73,291000
Argentina,ARG,1991,3656602,87.03,298000
Argentina,ARG,1992,3610205,90.36,256000
Argentina,ARG,1993,3925087,98.58,264000
Argentina,ARG,1994,3960553,97.18,269000
Argentina,ARG,1995,3906014,90.89,286000
Argentina,ARG,1996,3836327,87.78,289000
Argentina,ARG,1997,3815541,89.21,292000
Argentina,ARG,1998,3690921,93.25,308000
Argentina,ARG,1999,4081379,99.87,319000
Argentina,ARG,2000,4053332,98.75,327000
Argentina,ARG,2001,3799707,94.19,302000
Argentina,ARG,2002,3522792,79.68,255000
Argentina,ARG,2003,3761640,83.46,303000
Argentina,ARG,2004,4200573,87.25,356000
Argentina,ARG,2005,4485433,89.8,389000
Argentina,ARG,2006,4584140,93.79,419000
Argentina,ARG,2007,4916915,94.95,443000
Argentina,ARG,2008,4953473,97.31,468000
Argentina,ARG,2009,5313623,99.64,507000
Argentina,ARG,2010,4726814,100.7,554000
Argentina,ARG,2011,4786447,105.34,591000
Argentina,ARG,2012,4971782,106.27,600000
Armenia,ARM,1800,,,
Armenia,ARM,1801,,,
Armenia,ARM,1802,,,
Armenia,ARM,1803,,,
Armenia,ARM,1804,,,
Armenia,ARM,1805,,,
Armenia,ARM,1806,,,
Armenia,ARM,1807,,,
Armenia,ARM,1808,,,
Armenia,ARM,1809,,,
Armenia,ARM,1810,,,
Armenia,ARM,1811,,,
Armenia,ARM,1812,,,
Armenia,ARM,1813,,,
Armenia,ARM,1814,,,
Armenia,ARM,1815,,,
Armenia,ARM,1816,,,
Armenia,ARM,1817,,,
Armenia,ARM,1818,,,
Armenia,ARM,1819,,,
Armenia,ARM,1820,,,
Armenia,ARM,1821,,,
Armenia,ARM,1822,,,
Armenia,ARM,1823,,,
Armenia,ARM,1824,,,
Armenia,ARM,1825,,,
Armenia,ARM,1826,,,
Armenia,ARM,1827,,,
Armenia,ARM,1828,,,
Armenia,ARM,1829,,,
Armenia,ARM,1830,,,
Armenia,ARM,1831,,,
Armenia,ARM,1832,,,
Armenia,ARM,1833,,,
Armenia,ARM,1834,,,
Armenia,ARM,1835,,,
Armenia,ARM,1836,,,
Armenia,ARM,1837,,,
Armenia,ARM,1838,,,
Armenia,ARM,1839,,,
Armenia,ARM,1840,,,
Armenia,ARM,1841,,,
Armenia,ARM,1842,,,
Armenia,ARM,1843,,,
Armenia,ARM,1844,,,
Armenia,ARM,1845,,,
Armenia,ARM,1846,,,
Armenia,ARM,1847,,,
Armenia,ARM,1848,,,
Armenia,ARM,1849,,,
Armenia,ARM,1850,,,
Armenia,ARM,1851,,,
Armenia,ARM,1852,,,
Armenia,ARM,1853,,,
Armenia,ARM,1854,,,
Armenia,ARM,1855,,,
Armenia,ARM,1856,,,
Armenia,ARM,1857,,,
Armenia,ARM,1858,,,
Armenia,ARM,1859,,,
Armenia,ARM,1860,,,
Armenia,ARM,1861,,,
Armenia,ARM,1862,,,
Armenia,ARM,1863,,,
Armenia,ARM,1864,,,
Armenia,ARM,1865,,,
Armenia,ARM,1866,,,
Armenia,ARM,1867,,,
Armenia,ARM,1868,,,
Armenia,ARM,1869,,,
Armenia,ARM,1870,,,
Armenia,ARM,1871,,,
Armenia,ARM,1872,,,
Armenia,ARM,1873,,,
Armenia,ARM,1874,,,
Armenia,ARM,1875,,,
Armenia,ARM,1876,,,
Armenia,ARM,1877,,,
Armenia,ARM,1878,,,
Armenia,ARM,1879,,,
Armenia,ARM,1880,,,
Armenia,ARM,1881,,,
Armenia,ARM,1882,,,
Armenia,ARM,1883,,,
Armenia,ARM,1884,,,
Armenia,ARM,1885,,,
Armenia,ARM,1886,,,
Armenia,ARM,1887,,,
Armenia,ARM,1888,,,
Armenia,ARM,1889,,,
Armenia,ARM,1890,,,
Armenia,ARM,1891,,,
Armenia,ARM,1892,,,
Armenia,ARM,1893,,,
Armenia,ARM,1894,,,
Armenia,ARM,1895,,,
Armenia,ARM,1896,,,
Armenia,ARM,1897,,,
Armenia,ARM,1898,,,
Armenia,ARM,1899,,,
Armenia,ARM,1900,,,
Armenia,ARM,1901,,,
Armenia,ARM,1902,,,
Armenia,ARM,1903,,,
Armenia,ARM,1904,,,
Armenia,ARM,1905,,,
Armenia,ARM,1906,,,
Armenia,ARM,1907,,,
Armenia,ARM,1908,,,
Armenia,ARM,1909,,,
Armenia,ARM,1910,,,
Armenia,ARM,1911,,,
Armenia,ARM,1912,,,
Armenia,ARM,1913,,,
Armenia,ARM,1914,,,
Armenia,ARM,1915,,,
Armenia,ARM,1916,,,
Armenia,ARM,1917,,,
Armenia,ARM,1918,,,
Armenia,ARM,1919,,,
Armenia,ARM,1920,,,
Armenia,ARM,1921,,,
Armenia,ARM,1922,,,
Armenia,ARM,1923,,,
Armenia,ARM,1924,,,
Armenia,ARM,1925,,,
Armenia,ARM,1926,,,
Armenia,ARM,1927,,,
Armenia,ARM,1928,,,
Armenia,ARM,1929,,,
Armenia,ARM,1930,,,
Armenia,ARM,1931,,,
Armenia,ARM,1932,,,
Armenia,ARM,1933,,,
Armenia,ARM,1934,,,
Armenia,ARM,1935,,,
Armenia,ARM,1936,,,
Armenia,ARM,1937,,,
Armenia,ARM,1938,,,
Armenia,ARM,1939,,,
Armenia,ARM,1940,,,
Armenia,ARM,1941,,,
Armenia,ARM,1942,,,
Armenia,ARM,1943,,,
Armenia,ARM,1944,,,
Armenia,ARM,1945,,,
Armenia,ARM,1946,,,
Armenia,ARM,1947,,,
Armenia,ARM,1948,,,
Armenia,ARM,1949,,,
Armenia,ARM,1950,,,
Armenia,ARM,1951,,,
